timestamp,process,protocol,local,remote,remote_host,status
2026-03-30 16:21:03,Code.exe,TCP,192.168.1.101:51062,169.254.169.254:80,-,SYN_SENT
2026-03-30 16:21:03,EXCEL.EXE,TCP,192.168.1.101:56213,20.50.80.210:443,-,ESTABLISHED
2026-03-30 16:21:03,MEGAsync.exe,TCP,192.168.1.101:54073,185.206.25.64:443,-,ESTABLISHED
2026-03-30 16:21:03,MEGAsync.exe,TCP,192.168.1.101:53203,66.203.125.14:443,-,ESTABLISHED
2026-03-30 16:21:03,MEGAsync.exe,TCP,192.168.1.101:49667,66.203.125.15:443,-,ESTABLISHED
2026-03-30 16:21:03,MEGAsync.exe,TCP,192.168.1.101:62487,66.203.125.28:443,-,ESTABLISHED
2026-03-30 16:21:03,Spotify.exe,TCP,192.168.1.101:59766,104.199.65.9:443,-,ESTABLISHED
2026-03-30 16:21:07,Code.exe,TCP,192.168.1.101:62528,140.82.112.22:443,-,ESTABLISHED
2026-03-30 16:21:07,Code.exe,TCP,192.168.1.101:49985,140.82.112.22:443,-,ESTABLISHED
2026-03-30 16:21:07,Code.exe,TCP,192.168.1.101:62760,140.82.112.22:443,-,ESTABLISHED
2026-03-30 16:21:07,Code.exe,TCP,192.168.1.101:57671,140.82.112.22:443,-,ESTABLISHED
2026-03-30 16:21:07,Code.exe,TCP,192.168.1.101:52069,150.171.110.37:443,-,ESTABLISHED
2026-03-30 16:21:07,Code.exe,TCP,192.168.1.101:53342,150.171.110.37:443,-,ESTABLISHED
2026-03-30 16:21:07,Code.exe,TCP,192.168.1.101:57492,20.189.172.32:443,-,SYN_SENT
2026-03-30 16:21:07,Code.exe,TCP,192.168.1.101:57491,20.189.172.32:443,-,SYN_SENT
2026-03-30 16:21:07,Code.exe,TCP,192.168.1.101:57490,20.189.173.18:443,-,ESTABLISHED
2026-03-30 16:21:17,Code.exe,TCP,192.168.1.101:53342,150.171.110.37:443,-,CLOSE_WAIT
2026-03-30 16:21:17,Code.exe,TCP,192.168.1.101:57493,20.189.173.18:443,-,ESTABLISHED
2026-03-30 16:21:17,Code.exe,TCP,192.168.1.101:53054,20.50.80.210:443,-,ESTABLISHED
2026-03-30 16:21:17,Code.exe,TCP,192.168.1.101:55756,4.228.31.149:443,-,ESTABLISHED
2026-03-30 16:21:17,Code.exe,TCP,192.168.1.101:52276,4.228.31.149:443,-,ESTABLISHED
2026-03-30 16:21:17,Code.exe,TCP,192.168.1.101:61557,4.228.31.149:443,-,CLOSE_WAIT
2026-03-30 16:21:17,Code.exe,TCP,192.168.1.101:62759,4.228.31.153:443,-,ESTABLISHED
2026-03-30 16:21:17,Code.exe,TCP,192.168.1.101:57488,4.228.31.153:443,-,ESTABLISHED
2026-03-30 16:21:26,Code.exe,TCP,192.168.1.101:57488,4.228.31.153:443,-,CLOSE_WAIT
2026-03-30 16:21:30,Code.exe,TCP,192.168.1.101:57671,140.82.112.22:443,-,CLOSE_WAIT
2026-03-30 16:21:40,EXCEL.EXE,TCP,192.168.1.101:56213,20.50.80.210:443,-,ESTABLISHED
2026-03-30 16:21:40,MEGAsync.exe,TCP,192.168.1.101:57498,185.206.25.60:443,-,ESTABLISHED
2026-03-30 16:21:52,Code.exe,TCP,192.168.1.101:57505,13.107.5.93:443,-,ESTABLISHED
2026-03-30 16:22:04,Code.exe,TCP,192.168.1.101:56843,13.89.178.26:443,-,ESTABLISHED
2026-03-30 16:22:04,MEGAsync.exe,TCP,192.168.1.101:57498,185.206.25.60:443,-,ESTABLISHED
2026-03-30 16:22:04,MEGAsync.exe,TCP,192.168.1.101:57504,185.206.25.62:443,-,ESTABLISHED
2026-03-30 16:22:04,MEGAsync.exe,TCP,192.168.1.101:57501,185.206.25.63:443,-,ESTABLISHED
2026-03-30 16:22:04,MEGAsync.exe,TCP,192.168.1.101:54073,185.206.25.64:443,-,ESTABLISHED
2026-03-30 16:22:04,MEGAsync.exe,TCP,192.168.1.101:53203,66.203.125.14:443,-,ESTABLISHED
2026-03-30 16:22:04,MEGAsync.exe,TCP,192.168.1.101:49667,66.203.125.15:443,-,ESTABLISHED
2026-03-30 16:22:04,MEGAsync.exe,TCP,192.168.1.101:62487,66.203.125.28:443,-,ESTABLISHED
2026-03-30 16:22:04,Spotify.exe,TCP,192.168.1.101:59766,104.199.65.9:443,-,ESTABLISHED
2026-03-30 16:22:22,MEGAsync.exe,TCP,192.168.1.101:55860,185.206.25.64:443,-,ESTABLISHED
2026-03-30 16:22:27,MEGAsync.exe,TCP,192.168.1.101:55863,89.44.168.222:443,-,ESTABLISHED
2026-03-30 16:22:45,Code.exe,TCP,192.168.1.101:61974,13.89.178.26:443,-,ESTABLISHED
2026-03-30 16:22:45,Code.exe,TCP,192.168.1.101:50879,13.89.178.26:443,-,ESTABLISHED
2026-03-30 16:22:53,MEGAsync.exe,TCP,192.168.1.101:55863,89.44.168.222:443,-,ESTABLISHED
2026-03-30 16:22:53,MEGAsync.exe,TCP,192.168.1.101:55864,89.44.168.222:443,-,ESTABLISHED
2026-03-30 16:23:07,MEGAsync.exe,TCP,192.168.1.101:60216,185.206.25.65:443,-,ESTABLISHED
2026-03-30 16:23:20,Code.exe,TCP,192.168.1.101:55031,20.44.10.122:443,-,ESTABLISHED
2026-03-30 16:23:20,Code.exe,TCP,192.168.1.101:61855,20.44.10.122:443,-,ESTABLISHED
2026-03-30 16:23:20,Code.exe,TCP,192.168.1.101:55030,40.71.11.167:443,-,ESTABLISHED
2026-03-30 16:23:30,Code.exe,TCP,192.168.1.101:61856,20.44.10.122:443,-,ESTABLISHED
2026-03-30 16:23:30,MEGAsync.exe,TCP,192.168.1.101:58638,185.206.25.60:443,-,ESTABLISHED
2026-03-30 16:23:30,MEGAsync.exe,TCP,192.168.1.101:62487,66.203.125.28:443,-,ESTABLISHED
2026-03-30 16:23:38,Code.exe,TCP,192.168.1.101:58641,52.168.117.169:443,-,ESTABLISHED
2026-03-30 16:23:38,Code.exe,TCP,192.168.1.101:58645,52.168.117.169:443,-,ESTABLISHED
2026-03-30 16:23:42,MEGAsync.exe,TCP,192.168.1.101:62487,66.203.125.28:443,-,ESTABLISHED
2026-03-30 16:23:42,MEGAsync.exe,TCP,192.168.1.101:55863,89.44.168.222:443,-,ESTABLISHED
2026-03-30 16:23:57,Code.exe,TCP,192.168.1.101:49873,20.44.10.122:443,-,ESTABLISHED
2026-03-30 16:24:01,MEGAsync.exe,TCP,192.168.1.101:58534,185.206.25.61:443,-,ESTABLISHED
2026-03-30 16:25:07,Code.exe,TCP,192.168.1.101:58633,104.208.16.95:443,-,SYN_SENT
2026-03-30 16:25:07,Code.exe,TCP,192.168.1.101:57746,104.208.16.95:443,-,SYN_SENT
2026-03-30 16:25:21,Code.exe,TCP,192.168.1.101:57746,104.208.16.95:443,-,ESTABLISHED
2026-03-30 16:25:21,MEGAsync.exe,TCP,192.168.1.101:58635,185.206.25.64:443,-,ESTABLISHED
2026-03-30 16:25:21,Spotify.exe,TCP,192.168.1.101:59766,104.199.65.9:443,-,ESTABLISHED
2026-03-30 16:25:21,Spotify.exe,TCP,192.168.1.101:62170,172.217.192.188:5228,-,ESTABLISHED
2026-03-30 16:25:21,Spotify.exe,TCP,192.168.1.101:50888,35.186.224.38:443,-,ESTABLISHED
2026-03-30 16:25:43,Spotify.exe,TCP,192.168.1.101:59767,35.186.224.38:443,-,ESTABLISHED
2026-03-30 16:25:51,Code.exe,TCP,192.168.1.101:52153,192.168.1.1:53,-,ESTABLISHED
2026-03-30 16:25:51,Code.exe,TCP,192.168.1.101:62463,192.168.1.1:53,-,ESTABLISHED
2026-03-30 16:25:51,Code.exe,TCP,192.168.1.101:50429,192.168.1.1:53,-,ESTABLISHED
2026-03-30 16:25:51,Code.exe,TCP,192.168.1.101:56011,192.168.1.1:53,-,ESTABLISHED
2026-03-30 16:25:51,Code.exe,TCP,192.168.1.101:57805,192.168.1.1:53,-,ESTABLISHED
2026-03-30 16:25:51,Code.exe,TCP,192.168.1.101:59380,192.168.1.1:53,-,ESTABLISHED
2026-03-30 16:25:51,Code.exe,TCP,192.168.1.101:60910,192.168.1.1:53,-,ESTABLISHED
2026-03-30 16:25:51,Code.exe,TCP,fe80::115f:40a9:3a26:70c8:64171,fe80::1:53,-,ESTABLISHED
2026-03-30 16:25:51,Code.exe,TCP,fe80::115f:40a9:3a26:70c8:53661,fe80::1:53,-,ESTABLISHED
2026-03-30 16:25:51,Code.exe,TCP,fe80::115f:40a9:3a26:70c8:64613,fe80::1:53,-,ESTABLISHED
2026-03-30 16:25:55,MEGAsync.exe,TCP,192.168.1.101:62776,185.206.25.60:443,-,ESTABLISHED
2026-03-30 16:25:55,MEGAsync.exe,TCP,192.168.1.101:58534,185.206.25.61:443,-,ESTABLISHED
2026-03-30 16:25:55,MEGAsync.exe,TCP,192.168.1.101:58635,185.206.25.64:443,-,ESTABLISHED
2026-03-30 16:25:55,MEGAsync.exe,TCP,192.168.1.101:60216,185.206.25.65:443,-,ESTABLISHED
2026-03-30 16:25:55,MEGAsync.exe,TCP,192.168.1.101:53203,66.203.125.14:443,-,ESTABLISHED
2026-03-30 16:25:55,MEGAsync.exe,TCP,192.168.1.101:49667,66.203.125.15:443,-,ESTABLISHED
2026-03-30 16:25:55,MEGAsync.exe,TCP,192.168.1.101:62487,66.203.125.28:443,-,ESTABLISHED
2026-03-30 16:25:55,Spotify.exe,TCP,192.168.1.101:59766,104.199.65.9:443,-,ESTABLISHED
2026-03-30 16:25:55,Spotify.exe,TCP,192.168.1.101:62170,172.217.192.188:5228,-,ESTABLISHED
2026-03-30 16:25:55,Spotify.exe,TCP,192.168.1.101:50888,35.186.224.38:443,-,ESTABLISHED
2026-03-30 16:25:55,Spotify.exe,TCP,192.168.1.101:59767,35.186.224.38:443,-,ESTABLISHED
2026-03-30 16:26:05,MEGAsync.exe,TCP,192.168.1.101:62120,185.206.25.62:443,-,ESTABLISHED
2026-03-30 16:26:09,Code.exe,TCP,192.168.1.101:49831,52.182.141.63:443,-,ESTABLISHED
2026-03-30 16:26:09,MEGAsync.exe,TCP,192.168.1.101:65046,185.206.25.63:443,-,ESTABLISHED
2026-03-30 16:26:31,SearchHost.exe,TCP,192.168.1.101:54315,52.97.26.98:443,-,ESTABLISHED
2026-03-30 16:26:35,FileCoAuth.exe,TCP,192.168.1.101:51768,40.126.45.27:443,-,ESTABLISHED
2026-03-30 16:28:23,Spotify.exe,TCP,192.168.1.101:59766,104.199.65.9:443,-,ESTABLISHED
2026-03-30 16:28:38,Spotify.exe,TCP,192.168.1.101:62170,172.217.192.188:5228,-,ESTABLISHED
2026-03-30 16:28:43,Code.exe,TCP,192.168.1.101:56136,104.208.16.88:443,-,ESTABLISHED
2026-03-30 16:28:47,MEGAsync.exe,TCP,192.168.1.101:56138,185.206.25.61:443,-,ESTABLISHED
2026-03-30 16:28:47,Spotify.exe,TCP,192.168.1.101:50888,35.186.224.38:443,-,ESTABLISHED
2026-03-30 16:28:47,Spotify.exe,TCP,192.168.1.101:59767,35.186.224.38:443,-,ESTABLISHED
2026-03-30 16:28:47,WUDFHost.exe,TCP,127.0.0.1:49687,127.0.0.1:49686,-,ESTABLISHED
2026-03-30 16:28:47,WUDFHost.exe,TCP,127.0.0.1:49686,127.0.0.1:49687,-,ESTABLISHED
